word,val
incursion,1
indecent,1
indecision,1
indecisive,1
indefensible,1
indemnify,1
indenture,1
indeterminate,1
indict,1
indictment,1
indifference,1
indigent,1
indignant,1
indignation,1
indistinct,1
indoctrination,1
indolent,1
ineffective,1
ineffectual,1
inefficiency,1
inefficient,1
inept,1
ineptitude,1
inequality,1
inequitable,1
inert,1
inexcusable,1
inexperience,1
inexperienced,1
inexplicable,1
infamous,1
infamy,1
infanticide,1
infantile,1
infarct,1
infect,1
infection,1
infectious,1
inferior,1
inferiority,1
inferno,1
infertility,1
infestation,1
infidel,1
infidelity,1
infiltration,1
infirm,1
infirmity,1
inflammation,1
inflated,1
inflation,1
inflict,1
infliction,1
influence,1
influenza,1
informer,1
infraction,1
infrequently,1
infringement,1
inhibit,1
inhospitable,1
inhuman,1
inhumanity,1
inimical,1
iniquity,1
injunction,1
injure,1
injured,1
injurious,1
injury,1
injustice,1
inmate,1
inoperative,1
insane,1
insanity,1
insecure,1
insecurity,1
insidious,1
insignificance,1
insignificant,1
insipid,1
insolent,1
insolvency,1
insolvent,1
instability,1
instigate,1
instigation,1
insufficiency,1
insufficient,1
insufficiently,1
insult,1
insulting,1
insurgent,1
insurmountable,1
insurrection,1
intense,1
inter,1
interdiction,1
interference,1
interment,1
interminable,1
interrupt,1
interrupted,1
intervention,1
intestate,1
intimidate,1
intimidation,1
intolerable,1
intolerance,1
intolerant,1
intoxicated,1
intractable,1
intrigue,1
intruder,1
intrusion,1
intrusive,1
invade,1
invader,1
invalidate,1
invalidation,1
invalidity,1
invasion,1
involuntary,1
involution,1
irate,1
ire,1
irons,1
irrational,1
irrationality,1
irreconcilable,1
irregular,1
irregularity,1
irrelevant,1
irreparable,1
irresponsible,1
irreverent,1
irrevocable,1
irritability,1
irritable,1
irritating,1
irritation,1
isolated,1
isolation,1
jabber,1
jail,1
jargon,1
jarring,1
jaundice,1
jealous,1
jealousy,1
jeopardize,1
jeopardy,1
john,1
joke,1
jornada,1
jumble,1
junk,1
junta,1
juvenile,1
kern,1
kick,1
kidnap,1
kill,1
killing,1
kite,1
knell,1
knotted,1
labored,1
laborious,1
labyrinth,1
lace,1
lack,1
lacking,1
lackluster,1
laden,1
lag,1
lagging,1
lair,1
lament,1
landslide,1
languid,1
languish,1
languishing,1
lapse,1
larceny,1
lash,1
late,1
lateness,1
latent,1
latrines,1
laughable,1
lava,1
lawlessness,1
lawsuit,1
lawyer,1
lax,1
laxative,1
lazy,1
leak,1
leakage,1
leaky,1
leave,1
leech,1
leeches,1
leer,1
lemon,1
leprosy,1
lessen,1
lesser,1
lethal,1
lethargy,1
leukemia,1
levy,1
lewd,1
liaison,1
liar,1
libel,1
liberal,1
lick,1
lie,1
lifeless,1
limited,1
limp,1
lint,1
liquor,1
listless,1
litigant,1
litigate,1
litigation,1
litigious,1
litter,1
livid,1
loaf,1
loafer,1
loath,1
loathe,1
loathing,1
loathsome,1
lobbyist,1
lockup,1
locust,1
lofty,1
loneliness,1
lonely,1
lonesome,1
loo,1
loom,1
loon,1
loony,1
loot,1
lord,1
lose,1
losing,1
loss,1
lost,1
loudness,1
lounge,1
louse,1
lower,1
lowering,1
lowest,1
lowlands,1
lowly,1
ludicrous,1
lumbering,1
lump,1
lumpy,1
lunacy,1
lunatic,1
lurch,1
lure,1
lurid,1
lurk,1
lurking,1
lush,1
lust,1
lustful,1
lying,1
lynch,1
mace,1
mad,1
madden,1
madman,1
madness,1
mafia,1
maggot,1
makeshift,1
malady,1
malaise,1
malaria,1
malevolent,1
malfeasance,1
malformation,1
malice,1
malicious,1
malign,1
malignancy,1
malignant,1
malpractice,1
mandamus,1
mange,1
mangle,1
mania,1
maniac,1
maniacal,1
manipulate,1
manipulation,1
manslaughter,1
manure,1
mar,1
margin,1
maroon,1
martingale,1
martyr,1
martyrdom,1
masochism,1
massacre,1
materialism,1
materialist,1
maternal,1
meandering,1
meaningless,1
measles,1
meddle,1
mediocre,1
mediocrity,1
melancholic,1
melancholy,1
melee,1
melodrama,1
meltdown,1
menace,1
menacing,1
menial,1
mercenary,1
merciless,1
mess,1
messy,1
metastasis,1
methanol,1
midwife,1
mildew,1
militia,1
mimicry,1
minimize,1
minimum,1
minority,1
mire,1
misbehavior,1
miscarriage,1
mischief,1
mischievous,1
misconception,1
misconduct,1
